organization_id,data_category,purchased,num_employees,first_call_duration_mins,industry,dm_familiarity,dm_perception,dm_awareness,existing_customer,current_spend,company_age_months,trial
228333898213464000,historical,1,192,15,HC,4,5,2,1,"$6,720.00",1,1
776572452227004000,historical,1,239,5,HC,4,2,1,1,"$8,365.00",1,1
994443375824830000,historical,1,26,20,HC,2,5,1,1,$910.00,6,1
194074822284747000,historical,1,218,10,HC,5,1,2,1,"$7,630.00",7,1
993244181247793000,historical,1,227,2,HC,2,3,3,1,"$7,945.00",5,1
166866980577392000,historical,1,206,11,HC,2,2,1,0,$0.00,6,1
320600687269994000,historical,1,130,18,HC,2,4,1,0,$0.00,6,1
774804214193547000,historical,1,129,11,HC,3,3,1,1,"$4,515.00",1,1
136282018927436000,historical,1,6,16,HC,1,5,5,1,$210.00,8,1
471560260794530000,historical,1,205,6,HC,5,1,2,0,$0.00,4,1
313056239341980000,historical,1,221,2,HC,5,5,3,1,"$7,735.00",4,1
918797279402726000,historical,1,129,17,HC,3,3,2,0,$0.00,9,1
317504909989222000,historical,1,81,9,HC,4,3,2,0,$0.00,1,1
772030578955841000,historical,1,45,6,HC,1,1,1,0,$0.00,4,1
995997485172295000,historical,1,106,8,HC,2,5,1,0,$0.00,5,1
800423404285954000,historical,1,167,8,HC,5,5,5,0,$0.00,3,1
367666825387089000,historical,1,22,20,HC,5,1,5,0,$0.00,1,1
748398839620906000,historical,1,119,4,HC,2,3,5,0,$0.00,7,1
221394476445872000,historical,1,166,19,HC,1,1,3,1,"$5,810.00",3,1
410639653816846000,historical,1,45,23,HC,2,1,3,0,$0.00,9,1
252307338425813000,historical,1,214,17,HC,5,1,4,1,"$7,490.00",1,1
143934975514880000,historical,1,108,20,HC,4,1,2,1,"$3,780.00",9,1
923337026551290000,historical,1,187,16,HC,5,1,5,1,"$6,545.00",6,1
310156549707320000,historical,1,246,5,HC,5,5,2,1,"$8,610.00",1,0
203339179542999000,historical,1,35,13,HC,5,5,2,0,$0.00,8,1
390133504176443000,historical,1,103,21,HC,5,4,2,0,$0.00,3,1
555563087622815000,historical,1,55,30,HC,4,1,5,0,$0.00,1,1
586852289444644000,historical,1,48,30,HC,1,5,5,1,"$1,680.00",7,1
838799141360096000,historical,1,183,20,HC,2,3,5,0,$0.00,4,1
576187678354801000,historical,1,155,25,HC,4,3,5,1,"$5,425.00",4,1
795430076951517000,historical,1,242,18,HC,5,2,1,0,$0.00,8,1
995001199535184000,historical,1,246,6,HC,1,2,2,1,"$8,610.00",9,1
817989954593076000,historical,1,190,17,HC,1,4,2,0,$0.00,9,1
346765010840640000,historical,1,79,28,HC,1,4,1,1,"$2,765.00",8,1
282477092255387000,historical,1,77,30,HC,5,5,4,0,$0.00,8,1
723500986569695000,historical,1,3,29,HC,2,2,4,1,$105.00,1,1
444692442338384000,historical,1,9,20,HC,1,2,1,1,$315.00,1,1
184383146735298000,historical,1,203,1,HC,4,2,2,0,$0.00,3,1
427954847341270000,historical,1,149,21,HC,4,4,3,0,$0.00,5,1
293234135854124000,historical,1,175,14,HC,4,3,4,1,"$6,125.00",4,1
302133652122476000,historical,1,20,29,HC,5,1,3,1,$700.00,3,1
432858576327313000,historical,1,112,5,HC,1,2,1,1,"$3,920.00",8,1
183262918612084000,historical,1,147,21,HC,1,4,4,0,$0.00,1,0
275539615270161000,historical,1,1,1,HC,3,1,4,1,$35.00,6,1
146626190238566000,historical,1,62,26,HC,4,3,1,1,"$2,170.00",8,1
790696252355296000,historical,1,186,19,HC,2,1,3,0,$0.00,4,1
534573850495449000,historical,1,71,30,HC,2,5,3,0,$0.00,8,1
298944249891087000,historical,1,157,19,HC,5,2,5,0,$0.00,7,1
680023200486063000,historical,1,110,18,HC,1,2,4,0,$0.00,9,1
736795572826714000,historical,1,120,19,HC,4,1,4,1,"$4,200.00",1,1
286930984649353000,historical,1,93,3,HC,5,2,4,0,$0.00,9,1
503143583998718000,historical,1,87,8,HC,5,4,4,1,"$3,045.00",9,1
131028913425064000,historical,1,79,26,HC,5,5,1,1,"$2,765.00",2,1
223243629545021000,historical,1,193,4,HC,3,5,5,0,$0.00,3,1
524891300563650000,historical,1,214,18,HC,2,2,5,1,"$7,490.00",9,1
652173510451347000,historical,1,194,10,HC,3,3,1,0,$0.00,4,1
579745465512541000,historical,1,1,15,HC,2,3,5,0,$0.00,6,1
759029231889204000,historical,1,73,24,HC,4,4,4,1,"$2,555.00",6,1
210569458501867000,historical,1,165,18,HC,2,3,5,1,"$5,775.00",3,1
866109623719288000,historical,1,208,20,HC,1,4,1,1,"$7,280.00",4,1
547509731538972000,historical,1,148,30,HC,3,2,2,0,$0.00,2,1
825351735427865000,historical,1,29,20,HC,1,2,4,1,"$1,015.00",2,1
148168163367920000,historical,1,54,26,HC,3,3,4,0,$0.00,5,0
372471566189069000,historical,1,56,8,HC,5,4,1,1,"$1,960.00",4,1
767303583377932000,historical,1,84,20,HC,4,2,5,1,"$2,940.00",3,1
185594131929132000,historical,1,70,10,HC,3,5,5,0,$0.00,5,1
117865077540757000,historical,1,18,26,HC,4,3,2,0,$0.00,3,1
592572179880644000,historical,1,131,30,HC,1,4,3,1,"$4,585.00",4,1
804360957894560000,historical,1,5,11,HC,1,3,4,1,$175.00,1,1
414314835883532000,historical,1,180,9,HC,4,2,5,1,"$6,300.00",3,1
583488765898471000,historical,1,146,2,HC,5,2,4,1,"$5,110.00",6,1
931002793663762000,historical,1,168,9,HC,5,2,2,0,$0.00,7,1
200935587122858000,historical,1,232,7,HC,5,4,1,0,$0.00,8,1
980897462417427000,historical,1,27,27,HC,1,4,5,0,$0.00,3,1
229978348929984000,historical,1,171,21,HC,4,2,3,0,$0.00,4,1
939397010955357000,historical,1,110,1,HC,5,4,2,0,$0.00,2,1
406866594175497000,historical,1,106,21,HC,3,1,4,1,"$3,710.00",5,1
595893094522426000,historical,1,46,13,HC,1,4,4,1,"$1,610.00",1,1
799296092420010000,historical,1,106,6,HC,3,4,2,0,$0.00,7,1
411900440155876000,historical,1,218,14,HC,2,5,5,1,"$7,630.00",8,1
484142003986909000,historical,1,35,23,HC,1,5,5,0,$0.00,9,1
928264200941280000,historical,1,15,25,HC,3,4,4,0,$0.00,1,1
600578964201388000,historical,1,208,10,HC,1,2,5,1,"$7,280.00",3,1
328280454343513000,historical,1,189,30,HC,2,3,4,1,"$6,615.00",5,1
216889118104803000,historical,1,180,30,HC,3,3,4,0,$0.00,5,1
896356196102265000,historical,1,159,30,HC,4,5,5,1,"$5,565.00",5,1
338545463008365000,historical,1,11,29,HC,4,2,5,1,$385.00,9,0
835784219174749000,historical,1,5,24,HC,1,3,5,1,$175.00,6,1
373672140075879000,historical,1,35,30,HC,1,1,1,0,$0.00,2,1
968930591333793000,historical,1,89,6,HC,5,2,5,0,$0.00,7,1
422402541080870000,historical,1,116,10,HC,1,5,5,1,"$4,060.00",8,1
541581406485940000,historical,1,54,7,HC,2,5,1,1,"$1,890.00",7,1
567762245474394000,historical,1,123,20,HC,2,5,1,1,"$4,305.00",3,1
729433587403116000,historical,1,103,28,HC,4,2,2,0,$0.00,8,1
352393410661365000,historical,1,203,17,HC,5,2,1,1,"$7,105.00",9,1
273913977469338000,historical,1,110,17,HC,2,2,1,1,"$3,850.00",5,1
443163455051994000,historical,1,164,22,HC,3,5,4,0,$0.00,6,1
912402655819426000,historical,1,24,12,HC,5,1,1,0,$0.00,9,1
799356369812389000,historical,1,141,1,HC,2,4,4,1,"$4,935.00",3,1
606358902562617000,historical,1,176,4,HC,3,4,3,0,$0.00,5,1
890739599944681000,historical,1,68,24,HC,1,1,2,0,$0.00,1,1
326643837645500000,historical,1,247,9,HC,4,5,1,1,"$8,645.00",2,1
260893853839815000,historical,1,70,1,HC,1,1,2,1,"$2,450.00",3,1
270340096841908000,historical,1,24,2,HC,5,3,3,1,$840.00,8,1
892017772083758000,historical,1,176,16,HC,4,2,2,1,"$6,160.00",9,1
979985220621018000,historical,1,187,27,HC,3,1,2,0,$0.00,9,1
918201963747116000,historical,1,161,27,HC,5,1,1,1,"$5,635.00",7,1
550642521434955000,historical,1,51,29,HC,3,2,1,1,"$1,785.00",7,1
398138420870851000,historical,1,75,6,HC,4,4,1,1,"$2,625.00",6,1
870585940230133000,historical,1,131,10,HC,5,3,3,1,"$4,585.00",1,1
974729604280176000,historical,1,222,27,HC,5,3,1,1,"$7,770.00",5,1
644967647660364000,historical,1,212,1,HC,1,1,3,0,$0.00,5,1
600208162812806000,historical,1,166,17,HC,4,4,5,0,$0.00,3,1
198842811232561000,historical,1,65,17,HC,4,4,3,1,"$2,275.00",2,1
887175590346210000,historical,1,131,26,HC,4,3,2,1,"$4,585.00",5,0
993741576254130000,historical,1,148,28,HC,1,3,2,1,"$5,180.00",1,1
479427997524973000,historical,1,197,3,HC,4,4,1,0,$0.00,2,1
737443133684936000,historical,1,234,28,HC,2,4,4,0,$0.00,6,1
945339977273333000,historical,1,212,4,HC,4,3,2,1,"$7,420.00",3,1
194895321620018000,historical,1,114,26,HC,4,4,1,0,$0.00,2,1
418600391651879000,historical,1,71,20,HC,3,2,1,0,$0.00,4,1
663953114599431000,historical,1,65,5,HC,5,2,2,1,"$2,275.00",2,1
731129985597132000,historical,1,177,15,HC,2,2,2,0,$0.00,9,1
754620680644790000,historical,1,235,28,HC,2,1,3,0,$0.00,6,1
799846371301323000,historical,1,221,5,HC,2,2,5,0,$0.00,5,1
977170959109482000,historical,1,92,6,HC,4,2,3,0,$0.00,3,1
866361347044331000,historical,1,123,21,HC,4,1,1,1,"$4,305.00",9,1
700278997278432000,historical,1,177,15,HC,4,5,5,0,$0.00,4,1
573260755499459000,historical,1,119,6,HC,3,2,1,1,"$4,165.00",9,1
240870072288792000,historical,1,236,22,HC,4,1,4,1,"$8,260.00",6,1
366114109379550000,historical,1,38,2,HC,5,2,5,1,"$1,330.00",7,1
217924998186095000,historical,1,92,5,HC,3,4,3,0,$0.00,3,1
868906403408395000,historical,1,211,6,HC,5,5,5,0,$0.00,5,1
493175508744184000,historical,1,116,22,HC,5,1,5,1,"$4,060.00",5,1
182630760285308000,historical,1,45,3,HC,4,4,5,0,$0.00,7,1
307636740020057000,historical,1,63,26,HC,4,5,1,0,$0.00,6,1
951111629957829000,historical,1,10,28,HC,2,4,2,0,$0.00,1,1
948879636700630000,historical,1,140,25,HC,3,2,4,0,$0.00,8,1
265196333889280000,historical,1,72,26,HC,1,1,5,1,"$2,520.00",2,1
641683102859056000,historical,1,140,29,HC,5,2,2,0,$0.00,7,1
401707758454141000,historical,1,37,3,HC,4,2,4,1,"$1,295.00",6,1
716620481416856000,historical,1,220,5,HC,2,1,5,0,$0.00,9,1
785224562308596000,historical,1,112,1,HC,4,2,5,0,$0.00,3,1
807956379899338000,historical,1,235,19,HC,5,5,2,0,$0.00,6,1
812073642039263000,historical,1,172,15,HC,2,1,5,1,"$6,020.00",5,0
930798461903459000,historical,1,166,5,HC,5,1,1,1,"$5,810.00",9,1
971781143403098000,historical,1,115,19,HC,3,4,1,1,"$4,025.00",6,1
479603912701557000,historical,1,111,14,HC,2,3,4,0,$0.00,4,1
907082720417570000,historical,1,142,13,HC,1,2,5,0,$0.00,6,1
681613145915191000,historical,1,207,6,HC,1,2,5,0,$0.00,7,1
604337869996224000,historical,1,31,19,HC,3,5,4,0,$0.00,3,1
215855583801997000,historical,1,192,11,HC,4,2,3,1,"$6,720.00",2,1
917277558945878000,historical,1,228,3,HC,5,3,5,0,$0.00,4,1
360109678878998000,historical,1,115,25,HC,4,3,4,0,$0.00,4,1
727780365898553000,historical,1,64,24,HC,1,4,4,1,"$2,240.00",5,1
679773408740516000,historical,1,192,29,HC,2,1,4,0,$0.00,7,1
492159051457176000,historical,1,83,29,HC,5,3,1,0,$0.00,7,1
963074832464112000,historical,1,168,18,HC,3,5,4,1,"$5,880.00",2,1
922921270589017000,historical,1,138,2,HC,3,2,4,1,"$4,830.00",2,1
944933230564367000,historical,1,198,3,HC,5,4,5,0,$0.00,6,1
618485031458225000,historical,1,165,27,HC,2,3,2,1,"$5,775.00",1,1
302797223966558000,historical,1,244,28,HC,3,3,2,1,"$8,540.00",3,1
484000198772821000,historical,1,97,18,HC,5,4,5,1,"$3,395.00",2,1
921556748618254000,historical,1,114,25,HC,1,5,3,0,$0.00,1,1
761812234625536000,historical,1,16,3,HC,5,5,1,1,$560.00,7,1
494656932671797000,historical,1,219,12,HC,2,3,3,0,$0.00,1,1
789547240535475000,historical,1,19,22,HC,3,3,3,1,$665.00,3,1
985562369741112000,historical,1,136,4,HC,2,5,5,1,"$4,760.00",6,1
453857095360475000,historical,1,216,4,HC,3,2,2,1,"$7,560.00",3,1
440128233787616000,historical,1,217,2,HC,2,1,1,1,"$7,595.00",2,1
893438389130837000,historical,1,4,2,HC,5,2,5,1,$140.00,6,1
974733291972262000,historical,1,12,22,HC,3,1,5,1,$420.00,8,1
469256918002596000,historical,1,249,24,HC,4,4,5,0,$0.00,7,1
728508034746080000,historical,1,184,10,HC,5,2,5,1,"$6,440.00",6,1
131200567053421000,historical,1,131,2,HC,4,2,5,0,$0.00,4,1
602485563087590000,historical,1,198,2,HC,2,1,3,0,$0.00,2,1
572986771036840000,historical,1,47,15,HC,1,2,5,1,"$1,645.00",6,1
891967455950295000,historical,1,17,14,HC,3,5,4,0,$0.00,1,1
999297070026292000,historical,1,187,2,HC,3,5,2,0,$0.00,1,1
253781450155929000,historical,1,147,14,HC,4,4,2,1,"$5,145.00",4,1
574027937381540000,historical,1,163,19,HC,1,5,4,0,$0.00,9,1
709808908714519000,historical,1,193,19,HC,1,4,2,0,$0.00,5,1
500020630120725000,historical,1,76,14,HC,2,5,5,0,$0.00,1,1
402907221305061000,historical,1,192,14,HC,1,5,3,1,"$6,720.00",3,1
647446179765244000,historical,1,161,2,HC,5,3,4,0,$0.00,6,1
269095285204431000,historical,1,170,10,HC,2,3,3,0,$0.00,8,1
551739085536541000,historical,1,166,28,HC,2,4,2,1,"$5,810.00",9,1
418007696349076000,historical,1,180,5,HC,5,5,5,1,"$6,300.00",4,1
252489206676139000,historical,1,30,29,HC,1,3,1,0,$0.00,7,1
638991913992491000,historical,1,185,9,HC,5,2,3,0,$0.00,3,1
610245402971910000,historical,1,80,10,HC,4,1,1,0,$0.00,3,1
625777379717064000,historical,1,31,4,HC,5,4,2,0,$0.00,8,1
923097870044402000,historical,1,225,6,HC,1,1,5,1,"$7,875.00",3,1
971890960065331000,historical,1,159,23,HC,3,2,5,1,"$5,565.00",5,1
998526804956842000,historical,1,34,28,HC,2,4,5,0,$0.00,6,1
979325398457258000,historical,1,236,11,HC,1,3,5,0,$0.00,1,1
961565529423759000,historical,1,109,15,HC,2,5,1,1,"$3,815.00",5,1
605672582293579000,historical,1,130,19,HC,1,3,3,1,"$4,550.00",5,1
932718540964172000,historical,1,224,4,HC,5,4,2,1,"$7,840.00",6,1
169627986786928000,historical,1,71,3,HC,4,1,4,0,$0.00,2,1
737087220596645000,historical,1,106,11,HC,5,1,4,0,$0.00,9,1
974964110902417000,historical,1,57,12,HC,1,4,1,1,"$1,995.00",2,1
416904254568631000,historical,1,77,28,HC,2,1,1,0,$0.00,5,1
323933187590281000,historical,1,58,26,HC,4,3,2,0,$0.00,5,1
323058114307436000,historical,1,203,15,HC,5,1,2,1,"$7,105.00",4,1
956099121893265000,historical,1,116,22,HC,4,3,4,0,$0.00,2,1
725431433806968000,historical,1,82,15,HC,2,4,4,1,"$2,870.00",8,1
320767174160255000,historical,1,233,15,HC,2,4,4,0,$0.00,4,1
822432405881343000,historical,1,206,28,HC,5,3,1,1,"$7,210.00",9,1
448429004647866000,historical,1,112,19,HC,3,1,5,1,"$3,920.00",2,1
987417354618638000,historical,1,98,7,HC,1,3,5,1,"$3,430.00",2,1
554143333213953000,historical,1,116,30,HC,3,5,2,0,$0.00,4,1
484793747975624000,historical,1,181,18,HC,1,2,2,1,"$6,335.00",4,1
311480737514103000,historical,1,225,29,HC,1,5,2,0,$0.00,3,1
434128436499322000,historical,1,210,18,HC,1,3,1,1,"$7,350.00",3,1
588081755808968000,historical,1,200,25,HC,4,4,2,0,$0.00,4,1
834239895249632000,historical,1,236,5,HC,3,1,2,0,$0.00,8,1
233182858886261000,historical,1,165,28,HC,1,1,2,0,$0.00,6,1
721477514539808000,historical,1,68,14,HC,2,1,4,0,$0.00,4,1
556609632460639000,historical,1,90,23,HC,1,1,1,1,"$3,150.00",4,1
725969023997718000,historical,1,9,28,HC,1,3,3,0,$0.00,8,1
810111616331769000,historical,1,212,25,HC,1,1,4,0,$0.00,4,1
397002557201549000,historical,1,246,14,HC,3,3,5,0,$0.00,6,1
939586526498277000,historical,1,8,20,HC,3,2,3,1,$280.00,1,1
642684173929302000,historical,1,175,14,HC,2,3,1,0,$0.00,2,1
520882325439051000,historical,1,50,30,HC,5,3,5,1,"$1,750.00",3,1
932252084125756000,historical,1,13,17,HC,3,2,5,1,$455.00,7,1
147649656286948000,historical,1,233,28,HC,4,1,1,0,$0.00,6,1
296272629789543000,historical,1,189,5,HC,4,3,4,1,"$6,615.00",9,1
146206970321074000,historical,1,59,3,HC,3,4,1,0,$0.00,3,1
343065406054818000,historical,1,197,12,HC,5,1,3,1,"$6,895.00",6,1
958081817605323000,historical,1,189,16,HC,2,5,1,0,$0.00,9,1
826779623856866000,historical,1,151,25,HC,3,3,1,1,"$5,285.00",2,1
311535104874074000,historical,1,205,5,HC,2,1,4,1,"$7,175.00",3,1
716242833495905000,historical,1,117,17,HC,2,2,4,1,"$4,095.00",2,1
146355430240601000,historical,1,149,6,HC,2,4,3,0,$0.00,7,1
367258115362387000,historical,1,248,7,HC,5,5,5,0,$0.00,8,1
867257092880565000,historical,1,26,1,HC,3,4,3,0,$0.00,9,1
840440991493062000,historical,1,64,30,HC,3,4,2,0,$0.00,2,1
877724447836442000,historical,1,150,17,HC,2,4,3,1,"$5,250.00",7,1
691861182646427000,historical,1,124,16,HC,1,5,4,0,$0.00,4,1
221623219581049000,historical,1,19,20,HC,5,4,5,0,$0.00,9,1
601802222242660000,historical,1,88,28,HC,1,1,5,0,$0.00,5,1
337298497013183000,historical,1,113,24,HC,4,2,3,1,"$3,955.00",9,1
418883856559243000,historical,1,73,8,HC,5,4,1,0,$0.00,2,1
947260191549163000,historical,1,140,6,HC,1,4,4,0,$0.00,7,1
961944886233785000,historical,1,231,21,HC,3,3,2,0,$0.00,7,1
796651403990682000,historical,1,98,4,HC,4,5,4,0,$0.00,2,1
355912624518577000,historical,1,250,19,HC,2,2,4,1,"$8,750.00",9,1
771230230603008000,historical,1,36,28,HC,1,3,3,1,"$1,260.00",8,1
409726573943985000,historical,1,150,8,HC,3,4,4,1,"$5,250.00",4,1
173523511390943000,historical,1,99,11,HC,3,5,5,1,"$3,465.00",5,1
606358846329519000,historical,1,122,6,HC,1,1,2,0,$0.00,8,1
986528545619099000,historical,1,133,30,HC,5,4,4,0,$0.00,1,1
879753911670585000,historical,1,144,2,HC,1,4,3,1,"$5,040.00",2,1
805239306171776000,historical,1,52,24,HC,1,3,4,1,"$1,820.00",3,1
338770318422092000,historical,1,150,18,HC,4,2,2,0,$0.00,4,1
945311128218596000,historical,1,143,7,HC,3,4,5,1,"$5,005.00",2,1
593287193112336000,historical,1,58,13,HC,2,1,2,1,"$2,030.00",9,1
181635990266168000,historical,1,15,24,HC,3,4,5,1,$525.00,1,1
541322396103793000,historical,1,128,2,HC,1,5,1,0,$0.00,4,1
499873771081277000,historical,1,150,30,HC,2,4,5,0,$0.00,1,1
545416612665307000,historical,1,120,30,HC,1,2,5,1,"$4,200.00",9,1
547360704867591000,historical,1,118,27,HC,2,4,3,1,"$4,130.00",6,1
310452318941697000,historical,1,111,25,HC,4,2,4,1,"$3,885.00",8,1
268688484635702000,historical,1,4,7,HC,3,1,2,0,$0.00,7,1
547282713675467000,historical,1,154,15,HC,5,2,4,0,$0.00,2,1
475234354354854000,historical,1,187,17,HC,1,1,4,0,$0.00,7,1
254718583173893000,historical,1,4,4,HC,2,5,3,1,$140.00,9,1
421642890324982000,historical,1,91,27,HC,2,1,2,0,$0.00,9,1
944787853227477000,historical,1,143,15,HC,1,5,4,0,$0.00,5,1
509776462260423000,historical,1,217,22,HC,5,4,1,1,"$7,595.00",9,1
654863033015333000,historical,1,63,20,HC,2,1,4,0,$0.00,6,1
745469160969666000,historical,1,1,26,HC,2,1,2,1,$35.00,1,1
931251606424400000,historical,1,216,20,HC,3,2,4,0,$0.00,4,1
116269311055832000,historical,1,214,17,HC,3,1,3,1,"$7,490.00",8,1
442060186183803000,historical,1,185,30,HC,2,4,4,1,"$6,475.00",9,1
733855837459518000,historical,1,43,8,HC,5,4,3,1,"$1,505.00",1,1
417470654952361000,historical,1,112,3,HC,4,2,2,1,"$3,920.00",5,1
445913842807330000,historical,1,46,19,HC,3,2,3,1,"$1,610.00",2,1
949567676403055000,historical,1,229,15,HC,5,1,4,0,$0.00,8,1
791353668259339000,historical,1,31,7,HC,5,5,4,1,"$1,085.00",3,1
385317069772129000,historical,1,236,18,HC,3,4,4,0,$0.00,3,1
397247653296006000,historical,1,118,12,HC,5,5,5,1,"$4,130.00",8,1
202887302985511000,historical,1,199,22,HC,1,2,1,0,$0.00,7,1
123693894325712000,historical,1,63,22,HC,3,2,4,1,"$2,205.00",2,1
974793298191047000,historical,1,72,15,HC,1,4,1,0,$0.00,8,1
340280338805366000,historical,1,106,16,HC,4,4,1,0,$0.00,9,1
351219943941348000,historical,1,167,3,HC,5,2,4,0,$0.00,2,1
176199651311716000,historical,1,85,2,HC,4,2,3,0,$0.00,8,1
350469891302283000,historical,1,45,28,HC,5,3,4,0,$0.00,7,1
228307802672869000,historical,1,33,30,HC,2,5,3,1,"$1,155.00",3,1
486226590172015000,historical,1,130,11,HC,4,3,5,1,"$4,550.00",8,1
354367154573917000,historical,1,101,9,HC,4,2,1,0,$0.00,5,1
661460330265792000,historical,1,215,10,HC,1,2,5,1,"$7,525.00",7,1
653097043647455000,historical,1,182,13,HT,4,1,4,0,$0.00,4,1
654004005987478000,historical,1,242,27,HT,5,4,2,1,"$8,470.00",4,1
549755781286111000,historical,1,73,20,HT,2,3,5,0,$0.00,1,1
816205849554682000,historical,1,241,25,HT,2,4,2,0,$0.00,5,1
479861863421121000,historical,1,222,18,HT,5,1,5,0,$0.00,9,1
342745240544193000,historical,1,113,9,HT,1,1,3,1,"$3,955.00",2,1
477833031121926000,historical,1,226,21,HT,3,1,4,1,"$7,910.00",9,1
672683404313805000,historical,1,67,20,HT,2,4,3,0,$0.00,9,1
584734103974810000,historical,1,240,27,HT,3,4,4,1,"$8,400.00",8,1
566229804020520000,historical,1,93,30,HT,5,3,5,1,"$3,255.00",6,1
567927399976559000,historical,1,175,17,HT,3,2,3,0,$0.00,8,1
262878885178173000,historical,1,244,5,HT,5,4,3,0,$0.00,4,1
575943017367212000,historical,1,44,29,HT,5,5,1,1,"$1,540.00",5,1
862072138921947000,historical,1,135,23,HT,2,2,3,0,$0.00,1,1
906726992661430000,historical,1,80,2,HT,4,5,1,1,"$2,800.00",4,1
160819289902198000,historical,1,63,7,HT,4,1,1,1,"$2,205.00",2,1
432865694788221000,historical,1,17,1,HT,3,1,2,0,$0.00,9,1
194664721739070000,historical,1,30,25,HT,1,2,5,0,$0.00,3,1
859157153147799000,historical,1,81,22,HT,3,3,4,0,$0.00,7,1
843908800006198000,historical,1,70,2,HT,2,2,2,1,"$2,450.00",1,1
188952569429723000,historical,1,60,19,HT,4,3,5,1,"$2,100.00",3,1
784869446486540000,historical,1,197,11,HT,4,2,2,0,$0.00,8,1
251755699800294000,historical,1,65,17,HT,2,1,4,1,"$2,275.00",8,1
776654173253114000,historical,1,247,22,HT,3,2,1,0,$0.00,5,1
115260666835170000,historical,1,131,30,HT,2,5,4,1,"$4,585.00",3,1
281740876154566000,historical,1,57,4,HT,4,5,4,0,$0.00,8,1
514948483472726000,historical,1,24,17,HT,3,2,1,0,$0.00,1,1
519649203989102000,historical,1,241,16,HT,5,3,4,0,$0.00,9,1
442056710772514000,historical,1,245,7,HT,4,4,1,1,"$8,575.00",9,1
890348978263535000,historical,1,205,14,HT,4,2,1,1,"$7,175.00",3,1
941913256294857000,historical,1,84,11,HT,1,3,2,1,"$2,940.00",3,1
546028831066651000,historical,1,200,20,HT,3,4,5,1,"$7,000.00",1,1
375570178601314000,historical,1,94,26,HT,1,4,2,0,$0.00,5,1
518554312521542000,historical,1,47,10,HT,3,4,1,1,"$1,645.00",6,1
788559578775480000,historical,1,77,13,HT,3,5,1,1,"$2,695.00",5,1
299165533290577000,historical,1,67,11,HT,2,4,3,1,"$2,345.00",3,1
136594287103945000,historical,1,116,3,HT,1,1,2,0,$0.00,8,1
704372530493948000,historical,1,24,13,HT,3,1,2,1,$840.00,2,1
755993226468574000,historical,1,216,11,HT,2,2,5,0,$0.00,1,1
460276552935691000,historical,1,65,21,HT,2,5,5,0,$0.00,6,1
967251326851153000,historical,1,220,3,HT,5,1,2,0,$0.00,7,1
589906531564963000,historical,1,179,3,HT,5,1,4,1,"$6,265.00",8,1
797006909562170000,historical,1,247,7,HT,5,3,1,0,$0.00,6,1
746173310549430000,historical,1,97,24,HT,3,2,1,1,"$3,395.00",7,1
521856359598639000,historical,1,153,7,HT,1,5,1,0,$0.00,9,1
628830171497871000,historical,1,203,3,HT,5,4,5,0,$0.00,9,1
949423887033444000,historical,1,13,18,HT,1,3,5,0,$0.00,1,1
270057411061177000,historical,1,134,1,HT,4,4,1,1,"$4,690.00",3,1
999654085816496000,historical,1,156,22,HT,5,2,3,0,$0.00,1,1
718748991194809000,historical,1,14,12,HT,3,1,4,0,$0.00,2,1
465961460739787000,historical,1,234,12,HT,4,3,3,0,$0.00,7,1
349830868699349000,historical,1,89,13,HT,5,1,2,0,$0.00,3,1
346821101270992000,historical,1,173,27,HT,5,3,2,0,$0.00,4,1
592991440129595000,historical,1,153,8,HT,5,4,4,0,$0.00,8,1
549343563813660000,historical,1,191,28,HT,2,2,1,0,$0.00,9,1
194394330636605000,historical,1,244,24,HT,1,2,1,1,"$8,540.00",3,1
630300047290140000,historical,1,156,2,HT,5,2,4,0,$0.00,3,1
477392115656430000,historical,1,210,30,HT,5,4,4,1,"$7,350.00",8,1
401565620789533000,historical,1,240,30,HT,2,1,2,0,$0.00,4,1
583303568073924000,historical,1,167,14,HT,4,2,1,0,$0.00,1,1
488983011287225000,historical,1,149,29,HT,4,2,5,0,$0.00,5,1
771967876759244000,historical,1,196,5,HT,3,2,3,1,"$6,860.00",7,1
835277060226190000,historical,1,242,21,HT,3,5,1,0,$0.00,2,1
590049949597342000,historical,1,68,8,HT,2,3,1,0,$0.00,8,1
842935582237639000,historical,1,219,3,HT,2,3,3,0,$0.00,5,1
188395201921816000,historical,1,109,25,HT,5,5,2,1,"$3,815.00",8,1
150976115122009000,historical,1,71,8,HT,3,5,5,1,"$2,485.00",3,1
473015652388609000,historical,1,154,8,HT,5,2,4,1,"$5,390.00",1,1
344303898047795000,historical,1,34,7,HT,3,1,3,0,$0.00,2,1
361870607182266000,historical,1,118,5,HT,2,2,4,0,$0.00,2,1
689440973560337000,historical,1,152,18,HT,2,5,5,1,"$5,320.00",7,1
737494052961468000,historical,1,192,4,HT,4,3,2,0,$0.00,4,1
939832155324116000,historical,1,61,25,HT,3,4,1,0,$0.00,3,1
571387320645000000,historical,1,85,18,HT,1,4,2,0,$0.00,8,1
980105384702183000,historical,1,59,23,HT,1,3,3,0,$0.00,2,1
168173632052953000,historical,1,125,20,HT,5,3,1,0,$0.00,6,1
384535916697492000,historical,1,204,28,HT,2,5,1,0,$0.00,7,1
401246040895661000,historical,1,13,25,HT,5,1,4,1,$455.00,8,1
